ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.15249533582089553,0.5312203700871694,0.46106027440409214,0.9396864814695592,0.2126227482603889,0.0654207349754699,-0.4938105237855973,-1.3508227911045765,-0.7387773452808695,1
0.13462804476629361,0.4925527668280026,0.45927813707705656,0.9846308960708939,0.32741827885256836,0.07227145478414523,-0.13032358697490948,-1.3621134322114008,-0.8862013573753358,1
0.13201425117699453,0.5044933758020589,0.490110404718505,0.9461627477930865,0.2004960061839732,0.0038996112259651254,-0.2560566296826998,-1.384622839893045,-0.8944117661532158,1
0.14007331661200076,0.4761269060644861,0.4688372674440545,0.9788590106373323,0.24898186650662324,0.19365271628487837,-0.03891190700851746,-1.307937702912797,-0.3487075482388775,0
0.2210062319501444,0.47049705170446665,0.42877322868624757,0.9676654571143329,0.43344760769116114,0.221734402677296,0.0858769992016752,-1.3109052648718984,-0.4591654512542256,0
0.16116032072541034,0.5225091561871346,0.5022753820363717,0.9411812974703565,0.20638120581673522,-0.14275420677118789,0.04816564726971189,-1.2549411070276129,-0.7611447722262783,0
